"year","common_name","sci_name","count"
1947,"Northern Cardinal","Cardinalis cardinalis",5.9091
1948,"Northern Cardinal","Cardinalis cardinalis",2.4839
1950,"Northern Cardinal","Cardinalis cardinalis",3.2
1951,"Northern Cardinal","Cardinalis cardinalis",2.3077
1952,"Northern Cardinal","Cardinalis cardinalis",2.6538
1953,"Northern Cardinal","Cardinalis cardinalis",3.1579
1954,"Northern Cardinal","Cardinalis cardinalis",1.2941
1956,"Northern Cardinal","Cardinalis cardinalis",2.0769
1957,"Northern Cardinal","Cardinalis cardinalis",2.2105
1958,"Northern Cardinal","Cardinalis cardinalis",2
1959,"Northern Cardinal","Cardinalis cardinalis",2.7857
1960,"Northern Cardinal","Cardinalis cardinalis",0
1961,"Northern Cardinal","Cardinalis cardinalis",4.0182
1962,"Northern Cardinal","Cardinalis cardinalis",3.3962
1963,"Northern Cardinal","Cardinalis cardinalis",3.5714
1964,"Northern Cardinal","Cardinalis cardinalis",3.3333
1965,"Northern Cardinal","Cardinalis cardinalis",7.7273
1966,"Northern Cardinal","Cardinalis cardinalis",5.9016
1967,"Northern Cardinal","Cardinalis cardinalis",7.1429
1968,"Northern Cardinal","Cardinalis cardinalis",13.9286
1969,"Northern Cardinal","Cardinalis cardinalis",5.0704
1970,"Northern Cardinal","Cardinalis cardinalis",6.6154
1971,"Northern Cardinal","Cardinalis cardinalis",4.9123
1972,"Northern Cardinal","Cardinalis cardinalis",7.3214
1973,"Northern Cardinal","Cardinalis cardinalis",4.72
1974,"Northern Cardinal","Cardinalis cardinalis",4.9701
1975,"Northern Cardinal","Cardinalis cardinalis",3.6653
1976,"Northern Cardinal","Cardinalis cardinalis",4.1074
1977,"Northern Cardinal","Cardinalis cardinalis",2.7375
1978,"Northern Cardinal","Cardinalis cardinalis",4
1979,"Northern Cardinal","Cardinalis cardinalis",5.3333
1980,"Northern Cardinal","Cardinalis cardinalis",4.5874
1981,"Northern Cardinal","Cardinalis cardinalis",3.6507
1982,"Northern Cardinal","Cardinalis cardinalis",3.2053
1983,"Northern Cardinal","Cardinalis cardinalis",3.325
1984,"Northern Cardinal","Cardinalis cardinalis",2.1975
1985,"Northern Cardinal","Cardinalis cardinalis",2.7927
1986,"Northern Cardinal","Cardinalis cardinalis",1.888
1987,"Northern Cardinal","Cardinalis cardinalis",3.1111
1988,"Northern Cardinal","Cardinalis cardinalis",2.0405
1989,"Northern Cardinal","Cardinalis cardinalis",1.4722
1990,"Northern Cardinal","Cardinalis cardinalis",2.7826
1991,"Northern Cardinal","Cardinalis cardinalis",2.0946
1992,"Northern Cardinal","Cardinalis cardinalis",3.4359
1993,"Northern Cardinal","Cardinalis cardinalis",1.8282
1994,"Northern Cardinal","Cardinalis cardinalis",2.1622
1995,"Northern Cardinal","Cardinalis cardinalis",2.6024
1996,"Northern Cardinal","Cardinalis cardinalis",3.0712
1997,"Northern Cardinal","Cardinalis cardinalis",2.7746
1998,"Northern Cardinal","Cardinalis cardinalis",3.5888
1999,"Northern Cardinal","Cardinalis cardinalis",2.8323
2000,"Northern Cardinal","Cardinalis cardinalis",3.144
2001,"Northern Cardinal","Cardinalis cardinalis",3.186
2002,"Northern Cardinal","Cardinalis cardinalis",3.0237
2003,"Northern Cardinal","Cardinalis cardinalis",3.1638
2004,"Northern Cardinal","Cardinalis cardinalis",4.0988
2005,"Northern Cardinal","Cardinalis cardinalis",2.4549
2006,"Northern Cardinal","Cardinalis cardinalis",4.0074
2007,"Northern Cardinal","Cardinalis cardinalis",4.2147
2008,"Northern Cardinal","Cardinalis cardinalis",3.9701
2009,"Northern Cardinal","Cardinalis cardinalis",4.247
2010,"Northern Cardinal","Cardinalis cardinalis",3.7744
2011,"Northern Cardinal","Cardinalis cardinalis",3.9924
2012,"Northern Cardinal","Cardinalis cardinalis",3.5071
2013,"Northern Cardinal","Cardinalis cardinalis",3.6364
2014,"Northern Cardinal","Cardinalis cardinalis",3.3059
2015,"Northern Cardinal","Cardinalis cardinalis",3.637
2016,"Northern Cardinal","Cardinalis cardinalis",3.6027
2017,"Northern Cardinal","Cardinalis cardinalis",3.8666
2018,"Northern Cardinal","Cardinalis cardinalis",3.5796
2019,"Northern Cardinal","Cardinalis cardinalis",4.1678
2020,"Northern Cardinal","Cardinalis cardinalis",3.638
2021,"Northern Cardinal","Cardinalis cardinalis",2.71
2022,"Northern Cardinal","Cardinalis cardinalis",3.8411
2023,"Northern Cardinal","Cardinalis cardinalis",3.1818
2024,"Northern Cardinal","Cardinalis cardinalis",2.9825
1923,"Turkey Vulture","Cathartes aura",0
1928,"Turkey Vulture","Cathartes aura",0
1929,"Turkey Vulture","Cathartes aura",0
1930,"Turkey Vulture","Cathartes aura",0
1931,"Turkey Vulture","Cathartes aura",0
1932,"Turkey Vulture","Cathartes aura",0
1933,"Turkey Vulture","Cathartes aura",0
1934,"Turkey Vulture","Cathartes aura",0
1935,"Turkey Vulture","Cathartes aura",0
1936,"Turkey Vulture","Cathartes aura",0
1937,"Turkey Vulture","Cathartes aura",0
1938,"Turkey Vulture","Cathartes aura",0
1940,"Turkey Vulture","Cathartes aura",0
1941,"Turkey Vulture","Cathartes aura",0.68
1943,"Turkey Vulture","Cathartes aura",0.6111
1944,"Turkey Vulture","Cathartes aura",0
1945,"Turkey Vulture","Cathartes aura",0.1053
1946,"Turkey Vulture","Cathartes aura",0.8636
1947,"Turkey Vulture","Cathartes aura",3
1948,"Turkey Vulture","Cathartes aura",0.3226
1950,"Turkey Vulture","Cathartes aura",0.2857
1951,"Turkey Vulture","Cathartes aura",0.4615
1952,"Turkey Vulture","Cathartes aura",0.5385
1953,"Turkey Vulture","Cathartes aura",0.4211
1954,"Turkey Vulture","Cathartes aura",0.2824
1956,"Turkey Vulture","Cathartes aura",0.4038
1957,"Turkey Vulture","Cathartes aura",0.807
1958,"Turkey Vulture","Cathartes aura",0
1959,"Turkey Vulture","Cathartes aura",0.3393
1960,"Turkey Vulture","Cathartes aura",0
1961,"Turkey Vulture","Cathartes aura",0.3455
1962,"Turkey Vulture","Cathartes aura",0.2453
1963,"Turkey Vulture","Cathartes aura",0.2857
1964,"Turkey Vulture","Cathartes aura",0.4444
1965,"Turkey Vulture","Cathartes aura",0.3636
1966,"Turkey Vulture","Cathartes aura",0.3279
1967,"Turkey Vulture","Cathartes aura",0.0408
1968,"Turkey Vulture","Cathartes aura",0
1969,"Turkey Vulture","Cathartes aura",0.1268
1970,"Turkey Vulture","Cathartes aura",0.0769
1971,"Turkey Vulture","Cathartes aura",0.1053
1972,"Turkey Vulture","Cathartes aura",0.1964
1973,"Turkey Vulture","Cathartes aura",0.24
1974,"Turkey Vulture","Cathartes aura",0.3582
1975,"Turkey Vulture","Cathartes aura",0.2122
1976,"Turkey Vulture","Cathartes aura",0.5168
1977,"Turkey Vulture","Cathartes aura",2.5438
1978,"Turkey Vulture","Cathartes aura",0.4387
1979,"Turkey Vulture","Cathartes aura",0.2583
1980,"Turkey Vulture","Cathartes aura",0.5524
1981,"Turkey Vulture","Cathartes aura",0.089
1982,"Turkey Vulture","Cathartes aura",0.7152
1983,"Turkey Vulture","Cathartes aura",0.575
1984,"Turkey Vulture","Cathartes aura",0.7222
1985,"Turkey Vulture","Cathartes aura",0.6463
1986,"Turkey Vulture","Cathartes aura",0.984
1987,"Turkey Vulture","Cathartes aura",0.6741
1988,"Turkey Vulture","Cathartes aura",0.5946
1989,"Turkey Vulture","Cathartes aura",0.6296
1990,"Turkey Vulture","Cathartes aura",0.9478
1991,"Turkey Vulture","Cathartes aura",0.6814
1992,"Turkey Vulture","Cathartes aura",0.7521
1993,"Turkey Vulture","Cathartes aura",0.5842
1994,"Turkey Vulture","Cathartes aura",1.3514
1995,"Turkey Vulture","Cathartes aura",0.8193
1996,"Turkey Vulture","Cathartes aura",1.985
1997,"Turkey Vulture","Cathartes aura",1.2042
1998,"Turkey Vulture","Cathartes aura",0.7327
1999,"Turkey Vulture","Cathartes aura",1.3161
2000,"Turkey Vulture","Cathartes aura",2.936
2001,"Turkey Vulture","Cathartes aura",1.7895
2002,"Turkey Vulture","Cathartes aura",2.122
2003,"Turkey Vulture","Cathartes aura",1.947
2004,"Turkey Vulture","Cathartes aura",1.7072
2005,"Turkey Vulture","Cathartes aura",2.1359
2006,"Turkey Vulture","Cathartes aura",1.7175
2007,"Turkey Vulture","Cathartes aura",1.6895
2008,"Turkey Vulture","Cathartes aura",3.0224
2009,"Turkey Vulture","Cathartes aura",0.8685
2010,"Turkey Vulture","Cathartes aura",0.9023
2011,"Turkey Vulture","Cathartes aura",2.5475
2012,"Turkey Vulture","Cathartes aura",1.6714
2013,"Turkey Vulture","Cathartes aura",1.7011
2014,"Turkey Vulture","Cathartes aura",1.3941
2015,"Turkey Vulture","Cathartes aura",1.6953
2016,"Turkey Vulture","Cathartes aura",1.2054
2017,"Turkey Vulture","Cathartes aura",1.2364
2018,"Turkey Vulture","Cathartes aura",0.9397
2019,"Turkey Vulture","Cathartes aura",0.4356
2020,"Turkey Vulture","Cathartes aura",1.2736
2021,"Turkey Vulture","Cathartes aura",1.4899
2022,"Turkey Vulture","Cathartes aura",1.1063
2023,"Turkey Vulture","Cathartes aura",1.0379
2024,"Turkey Vulture","Cathartes aura",1.0287
1923,"Killdeer","Charadrius vociferus",0
1928,"Killdeer","Charadrius vociferus",0
1929,"Killdeer","Charadrius vociferus",0
1930,"Killdeer","Charadrius vociferus",0
1931,"Killdeer","Charadrius vociferus",0
1932,"Killdeer","Charadrius vociferus",0
1933,"Killdeer","Charadrius vociferus",0
1934,"Killdeer","Charadrius vociferus",0
1935,"Killdeer","Charadrius vociferus",0
1936,"Killdeer","Charadrius vociferus",0
1937,"Killdeer","Charadrius vociferus",0
1938,"Killdeer","Charadrius vociferus",0
1940,"Killdeer","Charadrius vociferus",0
1941,"Killdeer","Charadrius vociferus",0.72
1943,"Killdeer","Charadrius vociferus",0.3889
1944,"Killdeer","Charadrius vociferus",0
1945,"Killdeer","Charadrius vociferus",0
1946,"Killdeer","Charadrius vociferus",0.0909
1947,"Killdeer","Charadrius vociferus",1
1948,"Killdeer","Charadrius vociferus",0.9677
1950,"Killdeer","Charadrius vociferus",0.0857
1951,"Killdeer","Charadrius vociferus",0.3462
1952,"Killdeer","Charadrius vociferus",0.5769
1953,"Killdeer","Charadrius vociferus",0.1316
1954,"Killdeer","Charadrius vociferus",1.4118
1956,"Killdeer","Charadrius vociferus",0.0962
1957,"Killdeer","Charadrius vociferus",1.0351
1958,"Killdeer","Charadrius vociferus",0
1959,"Killdeer","Charadrius vociferus",0.2321
1960,"Killdeer","Charadrius vociferus",0
1961,"Killdeer","Charadrius vociferus",0.5818
1962,"Killdeer","Charadrius vociferus",0.0189
1963,"Killdeer","Charadrius vociferus",0.4048
1964,"Killdeer","Charadrius vociferus",0.3148
1965,"Killdeer","Charadrius vociferus",0.4091
1966,"Killdeer","Charadrius vociferus",0.2131
1967,"Killdeer","Charadrius vociferus",0.2041
1968,"Killdeer","Charadrius vociferus",0.0714
1969,"Killdeer","Charadrius vociferus",0.1972
1970,"Killdeer","Charadrius vociferus",0.3846
1971,"Killdeer","Charadrius vociferus",0.193
1972,"Killdeer","Charadrius vociferus",0.7321
1973,"Killdeer","Charadrius vociferus",0.2933
1974,"Killdeer","Charadrius vociferus",0.7313
1975,"Killdeer","Charadrius vociferus",0.6449
1976,"Killdeer","Charadrius vociferus",0.4362
1977,"Killdeer","Charadrius vociferus",0.3125
1978,"Killdeer","Charadrius vociferus",0.3197
1979,"Killdeer","Charadrius vociferus",0.575
1980,"Killdeer","Charadrius vociferus",0.2308
1981,"Killdeer","Charadrius vociferus",0.2877
1982,"Killdeer","Charadrius vociferus",0.0397
1983,"Killdeer","Charadrius vociferus",0.2
1984,"Killdeer","Charadrius vociferus",0.4691
1985,"Killdeer","Charadrius vociferus",0.2012
1986,"Killdeer","Charadrius vociferus",0.944
1987,"Killdeer","Charadrius vociferus",0.2519
1988,"Killdeer","Charadrius vociferus",0.1824
1989,"Killdeer","Charadrius vociferus",0.1389
1990,"Killdeer","Charadrius vociferus",0.1217
1991,"Killdeer","Charadrius vociferus",0.8391
1992,"Killdeer","Charadrius vociferus",0.2308
1993,"Killdeer","Charadrius vociferus",0.3918
1994,"Killdeer","Charadrius vociferus",0.2523
1995,"Killdeer","Charadrius vociferus",0.2811
1996,"Killdeer","Charadrius vociferus",0.2097
1997,"Killdeer","Charadrius vociferus",0.2394
1998,"Killdeer","Charadrius vociferus",1.6224
1999,"Killdeer","Charadrius vociferus",0.4839
2000,"Killdeer","Charadrius vociferus",0.712
2001,"Killdeer","Charadrius vociferus",1.0035
2002,"Killdeer","Charadrius vociferus",0.4814
2003,"Killdeer","Charadrius vociferus",0.2371
2004,"Killdeer","Charadrius vociferus",0.2822
2005,"Killdeer","Charadrius vociferus",0.4369
2006,"Killdeer","Charadrius vociferus",0.1561
2007,"Killdeer","Charadrius vociferus",0.7319
2008,"Killdeer","Charadrius vociferus",0.3955
2009,"Killdeer","Charadrius vociferus",0.5179
2010,"Killdeer","Charadrius vociferus",0.1955
2011,"Killdeer","Charadrius vociferus",0.2433
2012,"Killdeer","Charadrius vociferus",0.6786
2013,"Killdeer","Charadrius vociferus",0.4746
2014,"Killdeer","Charadrius vociferus",0.6118
2015,"Killdeer","Charadrius vociferus",0.6273
2016,"Killdeer","Charadrius vociferus",0.6532
2017,"Killdeer","Charadrius vociferus",0.1049
2018,"Killdeer","Charadrius vociferus",0.165
2019,"Killdeer","Charadrius vociferus",0.7997
2020,"Killdeer","Charadrius vociferus",0.3007
2021,"Killdeer","Charadrius vociferus",0.5212
2022,"Killdeer","Charadrius vociferus",0.1714
2023,"Killdeer","Charadrius vociferus",0.197
2024,"Killdeer","Charadrius vociferus",0.2153
1923,"Northern Bobwhite","Colinus virginianus",0
1928,"Northern Bobwhite","Colinus virginianus",0
1929,"Northern Bobwhite","Colinus virginianus",0
1930,"Northern Bobwhite","Colinus virginianus",0
1931,"Northern Bobwhite","Colinus virginianus",0
1932,"Northern Bobwhite","Colinus virginianus",0
1933,"Northern Bobwhite","Colinus virginianus",0
1934,"Northern Bobwhite","Colinus virginianus",0
1935,"Northern Bobwhite","Colinus virginianus",0
1936,"Northern Bobwhite","Colinus virginianus",0
1937,"Northern Bobwhite","Colinus virginianus",0
1938,"Northern Bobwhite","Colinus virginianus",0
1940,"Northern Bobwhite","Colinus virginianus",0
1941,"Northern Bobwhite","Colinus virginianus",0.68
1943,"Northern Bobwhite","Colinus virginianus",3
1944,"Northern Bobwhite","Colinus virginianus",0
1945,"Northern Bobwhite","Colinus virginianus",0.4211
1946,"Northern Bobwhite","Colinus virginianus",1.1364
1947,"Northern Bobwhite","Colinus virginianus",1.1364
1948,"Northern Bobwhite","Colinus virginianus",1.4194
1950,"Northern Bobwhite","Colinus virginianus",1.4571
1951,"Northern Bobwhite","Colinus virginianus",0.5
1952,"Northern Bobwhite","Colinus virginianus",0.3462
1953,"Northern Bobwhite","Colinus virginianus",0.6053
1954,"Northern Bobwhite","Colinus virginianus",0.4706
1956,"Northern Bobwhite","Colinus virginianus",0.1731
1957,"Northern Bobwhite","Colinus virginianus",0.4035
1958,"Northern Bobwhite","Colinus virginianus",0
1959,"Northern Bobwhite","Colinus virginianus",1.1964
1960,"Northern Bobwhite","Colinus virginianus",0
1961,"Northern Bobwhite","Colinus virginianus",1.6545
1962,"Northern Bobwhite","Colinus virginianus",1.434
1963,"Northern Bobwhite","Colinus virginianus",0.119
1964,"Northern Bobwhite","Colinus virginianus",2.4074
1965,"Northern Bobwhite","Colinus virginianus",2.2727
1966,"Northern Bobwhite","Colinus virginianus",1.459
1967,"Northern Bobwhite","Colinus virginianus",2.0408
1968,"Northern Bobwhite","Colinus virginianus",2.75
1969,"Northern Bobwhite","Colinus virginianus",0.8873
1970,"Northern Bobwhite","Colinus virginianus",0.3077
1971,"Northern Bobwhite","Colinus virginianus",1.3158
1972,"Northern Bobwhite","Colinus virginianus",0.6607
1973,"Northern Bobwhite","Colinus virginianus",1.5867
1974,"Northern Bobwhite","Colinus virginianus",0.7313
1975,"Northern Bobwhite","Colinus virginianus",0.7347
1976,"Northern Bobwhite","Colinus virginianus",0.3557
1977,"Northern Bobwhite","Colinus virginianus",0.3688
1978,"Northern Bobwhite","Colinus virginianus",0.2082
1979,"Northern Bobwhite","Colinus virginianus",0.6
1980,"Northern Bobwhite","Colinus virginianus",0.6364
1981,"Northern Bobwhite","Colinus virginianus",0.1849
1982,"Northern Bobwhite","Colinus virginianus",0.1987
1983,"Northern Bobwhite","Colinus virginianus",0.3688
1984,"Northern Bobwhite","Colinus virginianus",0.2593
1985,"Northern Bobwhite","Colinus virginianus",0.1524
1986,"Northern Bobwhite","Colinus virginianus",0.056
1987,"Northern Bobwhite","Colinus virginianus",0.0593
1988,"Northern Bobwhite","Colinus virginianus",0.1081
1989,"Northern Bobwhite","Colinus virginianus",0.0648
1990,"Northern Bobwhite","Colinus virginianus",0.0522
1991,"Northern Bobwhite","Colinus virginianus",0
1992,"Northern Bobwhite","Colinus virginianus",0.0855
1993,"Northern Bobwhite","Colinus virginianus",0.0756
1994,"Northern Bobwhite","Colinus virginianus",0
1995,"Northern Bobwhite","Colinus virginianus",0.0482
1996,"Northern Bobwhite","Colinus virginianus",0
1997,"Northern Bobwhite","Colinus virginianus",0.0563
1998,"Northern Bobwhite","Colinus virginianus",0
1999,"Northern Bobwhite","Colinus virginianus",0.1161
2000,"Northern Bobwhite","Colinus virginianus",0
2001,"Northern Bobwhite","Colinus virginianus",0.014
2002,"Northern Bobwhite","Colinus virginianus",0
2003,"Northern Bobwhite","Colinus virginianus",0.0499
2004,"Northern Bobwhite","Colinus virginianus",0
2005,"Northern Bobwhite","Colinus virginianus",0
2006,"Northern Bobwhite","Colinus virginianus",0
2007,"Northern Bobwhite","Colinus virginianus",0.0366
2008,"Northern Bobwhite","Colinus virginianus",0
2009,"Northern Bobwhite","Colinus virginianus",0
2010,"Northern Bobwhite","Colinus virginianus",0
2011,"Northern Bobwhite","Colinus virginianus",0
2012,"Northern Bobwhite","Colinus virginianus",0
2013,"Northern Bobwhite","Colinus virginianus",0
2014,"Northern Bobwhite","Colinus virginianus",0
2015,"Northern Bobwhite","Colinus virginianus",0
2016,"Northern Bobwhite","Colinus virginianus",0
2017,"Northern Bobwhite","Colinus virginianus",0
2018,"Northern Bobwhite","Colinus virginianus",0.0072
2019,"Northern Bobwhite","Colinus virginianus",0.0065
2020,"Northern Bobwhite","Colinus virginianus",0
2021,"Northern Bobwhite","Colinus virginianus",0
2022,"Northern Bobwhite","Colinus virginianus",0
2023,"Northern Bobwhite","Colinus virginianus",0
2024,"Northern Bobwhite","Colinus virginianus",0
1923,"American Crow","Corvus brachyrhynchos",0
1928,"American Crow","Corvus brachyrhynchos",0
1929,"American Crow","Corvus brachyrhynchos",0
1930,"American Crow","Corvus brachyrhynchos",0
1931,"American Crow","Corvus brachyrhynchos",0
1932,"American Crow","Corvus brachyrhynchos",0
1933,"American Crow","Corvus brachyrhynchos",0
1934,"American Crow","Corvus brachyrhynchos",0
1935,"American Crow","Corvus brachyrhynchos",0
1936,"American Crow","Corvus brachyrhynchos",0
1937,"American Crow","Corvus brachyrhynchos",0
1938,"American Crow","Corvus brachyrhynchos",0
1940,"American Crow","Corvus brachyrhynchos",0
1941,"American Crow","Corvus brachyrhynchos",0
1943,"American Crow","Corvus brachyrhynchos",0
1944,"American Crow","Corvus brachyrhynchos",0
1945,"American Crow","Corvus brachyrhynchos",0
1946,"American Crow","Corvus brachyrhynchos",0
1947,"American Crow","Corvus brachyrhynchos",1.3182
1948,"American Crow","Corvus brachyrhynchos",1.4194
1950,"American Crow","Corvus brachyrhynchos",1.8
1951,"American Crow","Corvus brachyrhynchos",1.9231
1952,"American Crow","Corvus brachyrhynchos",1.6154
1953,"American Crow","Corvus brachyrhynchos",1.4474
1954,"American Crow","Corvus brachyrhynchos",1.7647
1956,"American Crow","Corvus brachyrhynchos",1.6538
1957,"American Crow","Corvus brachyrhynchos",1.7368
1958,"American Crow","Corvus brachyrhynchos",0.4
1959,"American Crow","Corvus brachyrhynchos",1.3929
1960,"American Crow","Corvus brachyrhynchos",0
1961,"American Crow","Corvus brachyrhynchos",2.7273
1962,"American Crow","Corvus brachyrhynchos",1.3962
1963,"American Crow","Corvus brachyrhynchos",1.7143
1964,"American Crow","Corvus brachyrhynchos",3.5185
1965,"American Crow","Corvus brachyrhynchos",2.7273
1966,"American Crow","Corvus brachyrhynchos",3.6066
1967,"American Crow","Corvus brachyrhynchos",6.3265
