"year","common_name","sci_name","count"
"1974","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1975","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1976","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1977","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1978","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1979","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1980","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1981","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1982","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1983","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1984","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1985","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1986","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1987","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1988","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1989","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1990","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1991","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1992","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1993","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1994","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1995","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1996","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1997","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1998","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1999","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2000","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2001","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2002","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2003","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2004","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2005","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2006","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2007","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2008","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2009","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2010","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2011","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2012","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2013","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2014","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2015","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2016","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2017","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2018","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2019","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2020","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2021","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2022","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2023","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"2024","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1923","grackle sp.","Quiscalus sp.",NA
"1928","grackle sp.","Quiscalus sp.",NA
"1929","grackle sp.","Quiscalus sp.",NA
"1930","grackle sp.","Quiscalus sp.",NA
"1931","grackle sp.","Quiscalus sp.",NA
"1932","grackle sp.","Quiscalus sp.",NA
"1933","grackle sp.","Quiscalus sp.",NA
"1934","grackle sp.","Quiscalus sp.",NA
"1935","grackle sp.","Quiscalus sp.",NA
"1936","grackle sp.","Quiscalus sp.",NA
"1937","grackle sp.","Quiscalus sp.",NA
"1938","grackle sp.","Quiscalus sp.",3
"1940","grackle sp.","Quiscalus sp.",NA
"1941","grackle sp.","Quiscalus sp.",NA
"1943","grackle sp.","Quiscalus sp.",NA
"1944","grackle sp.","Quiscalus sp.",NA
"1945","grackle sp.","Quiscalus sp.",NA
"1946","grackle sp.","Quiscalus sp.",NA
"1947","grackle sp.","Quiscalus sp.",NA
"1948","grackle sp.","Quiscalus sp.",NA
"1950","grackle sp.","Quiscalus sp.",NA
"1951","grackle sp.","Quiscalus sp.",NA
"1952","grackle sp.","Quiscalus sp.",NA
"1953","grackle sp.","Quiscalus sp.",NA
"1954","grackle sp.","Quiscalus sp.",NA
"1956","grackle sp.","Quiscalus sp.",NA
"1957","grackle sp.","Quiscalus sp.",NA
"1958","grackle sp.","Quiscalus sp.",NA
"1959","grackle sp.","Quiscalus sp.",NA
"1960","grackle sp.","Quiscalus sp.",NA
"1961","grackle sp.","Quiscalus sp.",NA
"1962","grackle sp.","Quiscalus sp.",NA
"1963","grackle sp.","Quiscalus sp.",NA
"1964","grackle sp.","Quiscalus sp.",NA
"1965","grackle sp.","Quiscalus sp.",NA
"1966","grackle sp.","Quiscalus sp.",NA
"1967","grackle sp.","Quiscalus sp.",NA
"1968","grackle sp.","Quiscalus sp.",NA
"1969","grackle sp.","Quiscalus sp.",NA
"1970","grackle sp.","Quiscalus sp.",NA
"1971","grackle sp.","Quiscalus sp.",NA
"1972","grackle sp.","Quiscalus sp.",NA
"1973","grackle sp.","Quiscalus sp.",NA
"1974","grackle sp.","Quiscalus sp.",NA
"1975","grackle sp.","Quiscalus sp.",NA
"1976","grackle sp.","Quiscalus sp.",NA
"1977","grackle sp.","Quiscalus sp.",NA
"1978","grackle sp.","Quiscalus sp.",NA
"1979","grackle sp.","Quiscalus sp.",NA
"1980","grackle sp.","Quiscalus sp.",NA
"1981","grackle sp.","Quiscalus sp.",NA
"1982","grackle sp.","Quiscalus sp.",NA
"1983","grackle sp.","Quiscalus sp.",NA
"1984","grackle sp.","Quiscalus sp.",NA
"1985","grackle sp.","Quiscalus sp.",NA
"1986","grackle sp.","Quiscalus sp.",NA
"1987","grackle sp.","Quiscalus sp.",NA
"1988","grackle sp.","Quiscalus sp.",NA
"1989","grackle sp.","Quiscalus sp.",NA
"1990","grackle sp.","Quiscalus sp.",NA
"1991","grackle sp.","Quiscalus sp.",NA
"1992","grackle sp.","Quiscalus sp.",NA
"1993","grackle sp.","Quiscalus sp.",NA
"1994","grackle sp.","Quiscalus sp.",NA
"1995","grackle sp.","Quiscalus sp.",NA
"1996","grackle sp.","Quiscalus sp.",NA
"1997","grackle sp.","Quiscalus sp.",NA
"1998","grackle sp.","Quiscalus sp.",NA
"1999","grackle sp.","Quiscalus sp.",NA
"2000","grackle sp.","Quiscalus sp.",NA
"2001","grackle sp.","Quiscalus sp.",NA
"2002","grackle sp.","Quiscalus sp.",NA
"2003","grackle sp.","Quiscalus sp.",NA
"2004","grackle sp.","Quiscalus sp.",NA
"2005","grackle sp.","Quiscalus sp.",NA
"2006","grackle sp.","Quiscalus sp.",NA
"2007","grackle sp.","Quiscalus sp.",NA
"2008","grackle sp.","Quiscalus sp.",NA
"2009","grackle sp.","Quiscalus sp.",NA
"2010","grackle sp.","Quiscalus sp.",NA
"2011","grackle sp.","Quiscalus sp.",NA
"2012","grackle sp.","Quiscalus sp.",NA
"2013","grackle sp.","Quiscalus sp.",NA
"2014","grackle sp.","Quiscalus sp.",NA
"2015","grackle sp.","Quiscalus sp.",NA
"2016","grackle sp.","Quiscalus sp.",NA
"2017","grackle sp.","Quiscalus sp.",NA
"2018","grackle sp.","Quiscalus sp.",NA
"2019","grackle sp.","Quiscalus sp.",NA
"2020","grackle sp.","Quiscalus sp.",NA
"2021","grackle sp.","Quiscalus sp.",NA
"2022","grackle sp.","Quiscalus sp.",NA
"2023","grackle sp.","Quiscalus sp.",NA
"2024","grackle sp.","Quiscalus sp.",NA
"1923","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1928","rail/crake sp.","Rallidae sp. rail/crake sp.",2
"1929","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1930","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1931","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1932","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1933","rail/crake sp.","Rallidae sp. rail/crake sp.",1
"1934","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1935","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1936","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1937","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1938","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1940","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1941","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1943","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1944","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1945","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1946","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1947","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1948","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1950","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1951","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1952","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1953","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1954","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1956","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1957","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1958","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1959","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1960","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1961","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1962","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1963","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1964","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1965","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1966","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1967","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1968","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1969","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1970","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1971","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1972","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1973","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1974","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1975","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1976","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1977","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1978","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1979","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1980","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1981","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1982","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1983","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1984","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1985","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1986","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1987","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1988","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1989","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1990","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1991","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1992","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1993","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1994","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1995","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1996","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1997","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1998","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1999","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2000","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2001","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2002","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2003","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2004","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2005","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2006","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2007","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2008","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2009","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2010","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2011","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2012","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2013","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2014","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2015","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2016","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2017","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2018","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2019","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2020","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2021","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2022","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2023","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"2024","rail/crake sp.","Rallidae sp. rail/crake sp.",NA
"1923","King Rail","Rallus elegans",NA
"1928","King Rail","Rallus elegans",NA
"1929","King Rail","Rallus elegans",NA
"1930","King Rail","Rallus elegans",1
"1931","King Rail","Rallus elegans",NA
"1932","King Rail","Rallus elegans",NA
"1933","King Rail","Rallus elegans",4
"1934","King Rail","Rallus elegans",NA
"1935","King Rail","Rallus elegans",NA
"1936","King Rail","Rallus elegans",NA
"1937","King Rail","Rallus elegans",NA
"1938","King Rail","Rallus elegans",NA
"1940","King Rail","Rallus elegans",NA
"1941","King Rail","Rallus elegans",NA
"1943","King Rail","Rallus elegans",NA
"1944","King Rail","Rallus elegans",NA
"1945","King Rail","Rallus elegans",NA
"1946","King Rail","Rallus elegans",NA
"1947","King Rail","Rallus elegans",NA
"1948","King Rail","Rallus elegans",NA
"1950","King Rail","Rallus elegans",NA
"1951","King Rail","Rallus elegans",NA
"1952","King Rail","Rallus elegans",NA
"1953","King Rail","Rallus elegans",NA
"1954","King Rail","Rallus elegans",NA
"1956","King Rail","Rallus elegans",NA
"1957","King Rail","Rallus elegans",NA
"1958","King Rail","Rallus elegans",NA
"1959","King Rail","Rallus elegans",NA
"1960","King Rail","Rallus elegans",NA
"1961","King Rail","Rallus elegans",NA
"1962","King Rail","Rallus elegans",NA
"1963","King Rail","Rallus elegans",NA
"1964","King Rail","Rallus elegans",NA
"1965","King Rail","Rallus elegans",NA
"1966","King Rail","Rallus elegans",NA
"1967","King Rail","Rallus elegans",NA
"1968","King Rail","Rallus elegans",NA
"1969","King Rail","Rallus elegans",NA
"1970","King Rail","Rallus elegans",NA
"1971","King Rail","Rallus elegans",NA
"1972","King Rail","Rallus elegans",NA
"1973","King Rail","Rallus elegans",NA
"1974","King Rail","Rallus elegans",NA
"1975","King Rail","Rallus elegans",NA
"1976","King Rail","Rallus elegans",NA
"1977","King Rail","Rallus elegans",NA
"1978","King Rail","Rallus elegans",NA
"1979","King Rail","Rallus elegans",NA
"1980","King Rail","Rallus elegans",NA
"1981","King Rail","Rallus elegans",NA
"1982","King Rail","Rallus elegans",NA
"1983","King Rail","Rallus elegans",NA
"1984","King Rail","Rallus elegans",NA
"1985","King Rail","Rallus elegans",NA
"1986","King Rail","Rallus elegans",NA
"1987","King Rail","Rallus elegans",NA
"1988","King Rail","Rallus elegans",NA
"1989","King Rail","Rallus elegans",NA
"1990","King Rail","Rallus elegans",NA
"1991","King Rail","Rallus elegans",NA
"1992","King Rail","Rallus elegans",NA
"1993","King Rail","Rallus elegans",NA
"1994","King Rail","Rallus elegans",NA
"1995","King Rail","Rallus elegans",NA
"1996","King Rail","Rallus elegans",NA
"1997","King Rail","Rallus elegans",NA
"1998","King Rail","Rallus elegans",NA
"1999","King Rail","Rallus elegans",NA
"2000","King Rail","Rallus elegans",NA
"2001","King Rail","Rallus elegans",NA
"2002","King Rail","Rallus elegans",NA
"2003","King Rail","Rallus elegans",NA
"2004","King Rail","Rallus elegans",NA
"2005","King Rail","Rallus elegans",NA
"2006","King Rail","Rallus elegans",NA
"2007","King Rail","Rallus elegans",NA
"2008","King Rail","Rallus elegans",NA
"2009","King Rail","Rallus elegans",NA
"2010","King Rail","Rallus elegans",NA
"2011","King Rail","Rallus elegans",NA
"2012","King Rail","Rallus elegans",NA
"2013","King Rail","Rallus elegans",NA
"2014","King Rail","Rallus elegans",NA
"2015","King Rail","Rallus elegans",NA
"2016","King Rail","Rallus elegans",NA
"2017","King Rail","Rallus elegans",NA
"2018","King Rail","Rallus elegans",NA
"2019","King Rail","Rallus elegans",NA
"2020","King Rail","Rallus elegans",NA
"2021","King Rail","Rallus elegans",NA
"2022","King Rail","Rallus elegans",NA
"2023","King Rail","Rallus elegans",NA
"2024","King Rail","Rallus elegans",NA
"1923","Virginia Rail","Rallus limicola",NA
"1928","Virginia Rail","Rallus limicola",NA
"1929","Virginia Rail","Rallus limicola",NA
"1930","Virginia Rail","Rallus limicola",NA
"1931","Virginia Rail","Rallus limicola",NA
"1932","Virginia Rail","Rallus limicola",NA
"1933","Virginia Rail","Rallus limicola",NA
"1934","Virginia Rail","Rallus limicola",NA
"1935","Virginia Rail","Rallus limicola",NA
"1936","Virginia Rail","Rallus limicola",NA
"1937","Virginia Rail","Rallus limicola",NA
"1938","Virginia Rail","Rallus limicola",NA
"1940","Virginia Rail","Rallus limicola",NA
"1941","Virginia Rail","Rallus limicola",NA
"1943","Virginia Rail","Rallus limicola",NA
"1944","Virginia Rail","Rallus limicola",NA
"1945","Virginia Rail","Rallus limicola",NA
"1946","Virginia Rail","Rallus limicola",NA
"1947","Virginia Rail","Rallus limicola",NA
"1948","Virginia Rail","Rallus limicola",NA
"1950","Virginia Rail","Rallus limicola",NA
"1951","Virginia Rail","Rallus limicola",NA
"1952","Virginia Rail","Rallus limicola",NA
"1953","Virginia Rail","Rallus limicola",NA
"1954","Virginia Rail","Rallus limicola",NA
"1956","Virginia Rail","Rallus limicola",NA
"1957","Virginia Rail","Rallus limicola",NA
"1958","Virginia Rail","Rallus limicola",NA
"1959","Virginia Rail","Rallus limicola",NA
"1960","Virginia Rail","Rallus limicola",NA
"1961","Virginia Rail","Rallus limicola",NA
"1962","Virginia Rail","Rallus limicola",NA
"1963","Virginia Rail","Rallus limicola",NA
"1964","Virginia Rail","Rallus limicola",NA
"1965","Virginia Rail","Rallus limicola",NA
"1966","Virginia Rail","Rallus limicola",NA
"1967","Virginia Rail","Rallus limicola",NA
"1968","Virginia Rail","Rallus limicola",NA
"1969","Virginia Rail","Rallus limicola",NA
"1970","Virginia Rail","Rallus limicola",NA
"1971","Virginia Rail","Rallus limicola",NA
