"","dif_mass","dif_tailLen","dif_handWing","dif_Secondary","dif_KippsDist","dif_wingLen","dif_tarsusLen","dif_beakDep","dif_width","dif_beakLenNare","dif_beakLenCulm","dif_clutch","dif_ESI","dif_DB","dif_HB","dif_normMax","dif_elevaRange","dif_weight","dif_LAT","dif_mig","dif_habDen","dif_RLM","dif_primHab","dif_primDiet","dif_INwt","dif_FRwt","dif_NEwt","dif_SEwt","dif_VEwt","dif_FIwt","dif_SCwt","dif_PLwt","dif_MSwt","dif_habitat","dif_trophicLvl","dif_trophicNic","dif_primLife","sp1","sp2","corr"
"557",5.8,2,13.2,8.90000000000001,13.6,20.6,-1.6,1.1,1,-0.4,1,-3,0,1,-1,-2200,-2200,5.175,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,"Blue.headed.Vireo","Common.Yellowthroat",-0.095036559554942
"558",5,0.399999999999999,9.2,2.8,9.4,11.6,-0.5,1.3,1.2,0.4,0.799999999999999,1,0.903089986991944,-2,-3,510,510,6.5,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,"Blue.headed.Vireo","Palm.Warbler",0.166153846153846
"559",3.5,-2.6,0.699999999999999,2,1.5,3.5,0,0.6,0.9,-0.5,0.299999999999999,1,0.778151250383644,-1,-3,-650,-650,4.2,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"Blue.headed.Vireo","Pine.Warbler",-0.0376923076923077
"560",-27.3,-50.4,13.8,-24.5,7.9,-18.2,-5.9,-7.9,-5.3,-7.2,-3.9,-2,0.602059991327962,-2,-1,400,400,-28.1833333333333,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,"Blue.headed.Vireo","Northern.Cardinal",0.247692307692308
"571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Blue.Jay","Blue.Jay",1
"572",-360.8,-45.7,-19.1,-77.9,-84,-163.5,-20.3,-7.7,-3.8,-14.6,-20,1,0.647817481888637,-2,-5,-800,-800,-380.226666666667,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,"Blue.Jay","American.Crow",0.196923076923077
"573",-196.6,-35.7,-18.9,-67.9,-77.7,-146.7,-12.4,-5.9,-3.7,-8.6,-13.4,1,0.522878745280337,-2,-3,0,0,-197.118333333333,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,"Blue.Jay","Fish.Crow",-0.292100734889249
"574",-840,-107.3,-22.4,-144.4,-144.3,-289.7,-32.4,-19,-11.8,-30.6,-47.1,-2,0.647817481888637,-2,-5,-5000,-5000,-802.626666666667,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,"Blue.Jay","Common.Raven",0.104205242010688
"575",56.4,61.6,-17.7,46.3,-10.6,34.6,18,4,5.6,12,14.8,1,0.301029995663981,0,-3,-2000,-2000,42.6816666666667,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"Blue.Jay","Cedar.Waxwing",-0.313076923076923
"576",66.4,52.8,1.3,43.1,10.4,52.1,14.2,3.4,5.2,9.8,16.6,3,0.301029995663981,0,-3,390,390,53.9066666666667,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,"Blue.Jay","Tufted.Titmouse",-0.036545490193242
"577",78,71.8,-2.1,61.3,11.5,71.2,19.9,5.2,6.6,12,21,4,0.301029995663981,0,-3,-850,-850,65.29,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,"Blue.Jay","Carolina.Chickadee",-0.19
"578",81.8,79.2,-4.6,63.4,10.3,72,16.3,6.7,7.4,12.3,19.3,-2,0.221848749616356,0,-2,-2000,-2000,68.7316666666667,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,"Blue.Jay","Ruby.crowned.Kinglet",0.0661538461538462
"579",81.8,78.6,-6.2,64.9,9.5,72.8,18.5,6.4,8,13.2,20.9,-1,-0.653212513775344,1,2,-2500,-2500,69.4816666666667,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,"Blue.Jay","Golden.crowned.Kinglet",0.333076923076923
"580",69,70.7,6,55.7,16.1,70.6,13.3,5,6.9,7.5,13,2,-0.477121254719663,2,0,-1000,-1000,55.9066666666667,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,"Blue.Jay","Carolina.Wren",0.398461538461538
"581",79.1,93.8,0.399999999999999,70.3,15.2,84.2,16.6,6.6,7.8,10.1,17.4,-1,-0.653212513775344,2,1,-1000,-1000,66.7066666666667,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,"Blue.Jay","Winter.Wren",0.0430769230769231
"582",67,72.6,-13.8,47.4,-4.7,41.4,16.2,4.7,6.1,6.4,10.8,-2,-0.352182518111362,1,1,-2500,-2500,53.9866666666667,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,"Blue.Jay","White.breasted.Nuthatch",0.496923076923077
"583",77.8,86,-5.9,58.4,7.8,65,19.9,5,6.8,8.2,14.6,-1,-0.0511525224473814,1,-1,400,400,65.6306666666667,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,"Blue.Jay","Brown.headed.Nuthatch",0.384615384615385
"584",78.2,85.8,-8.8,59.4,5.6,63.6,20.2,5.7,6.8,8.2,15.9,-1,0.045757490560675,1,-2,-2075,-2075,65.1066666666667,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,"Blue.Jay","Red.breasted.Nuthatch",0.411232937016587
"585",39.5,3.80000000000001,-3.2,17.8,-0.200000000000003,17.7,2.5,3.6,5.5,6.4,7.8,1,-0.0511525224473814,1,-1,-2000,-2000,27.5566666666667,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,"Blue.Jay","Northern.Mockingbird",0.288461538461538
"586",19.2,-0.399999999999991,3.5,21.6,8.9,27.5,0.5,2.6,4.7,-0.699999999999999,-0.200000000000003,1,-0.176091259055681,0,1,480,480,5.53999999999999,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,"Blue.Jay","Brown.Thrasher",0.00692307692307692
"587",60.5,58.9,-15.4,43.9,-8.5,34.2,15,4.4,5.9,9.5,14.5,4,-0.176091259055681,1,0,-1440,-1440,45.8233333333333,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,"Blue.Jay","Eastern.Bluebird",-0.117692307692308
"588",57.9,53.7,-9.5,43,-1.1,41,5.8,5.2,6.7,9.4,11.1,2,0.301029995663981,0,-3,-2500,-2500,47.7066666666667,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,"Blue.Jay","Hermit.Thrush",-0.147692307692308
"589",9.5,25.7,-11.6,18,-14,3,2,2.1,4.5,6.1,6.5,3,0.191885526238913,1,-4,-2500,-2500,-3.92666666666668,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,"Blue.Jay","American.Robin",0.0692307692307692
"590",61.5,64.2,-9.9,53.9,2.5,55.1,16.8,1.5,3.8,9.5,16.4,-2,-0.477121254719663,2,0,-3600,-3600,48.2666666666667,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,"Blue.Jay","House.Sparrow",0.0492307692307692
"591",64.7,61.9,-10.7,50.1,0.0999999999999979,48.9,18.1,-0.0999999999999996,2.6,9.5,17.7,0,0.425968732272281,-1,-3,0,0,51.4283333333333,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"Blue.Jay","Purple.Finch",0.521538461538462
"592",66.6,55.2,-10.1,52.5,1.7,52.8,17.3,0.700000000000001,3.5,10.2,19.3,0,0.191885526238913,1,-4,-2500,-2500,53.9816666666667,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"Blue.Jay","House.Finch",0.05
"593",75.2,73.1,-10.2,58,3.8,60.2,21.2,2.6,5.8,10.4,18.4,0,-0.352182518111362,2,-1,0,0,62.7566666666667,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Blue.Jay","American.Goldfinch",0.257692307692308
"594",75.3,73.1,-17.8,61.3,-2.7,57.6,20.8,3.4,5.8,9.6,15.9,4,0.1249387366083,0,-1,-3000,-3000,61.14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Blue.Jay","Pine.Siskin",0.306923076923077
"595",75.8,65.4,-6.8,57.3,6.6,62,18.4,4,6.1,11.6,16.8,0,0.045757490560675,1,-2,-2800,-2800,62.3566666666667,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,"Blue.Jay","Chipping.Sparrow",0.44
"596",75.5,59.4,0.699999999999999,54.8,12.1,65.6,16.8,3.7,5.8,12,19.5,1,-0.0511525224473814,1,-1,0,0,61.89,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,"Blue.Jay","Field.Sparrow",-0.170769230769231
"597",68.5,57.6,-4.5,49.7,6.5,54.8,13.6,3.6,5.6,10.8,18.3,3,0.1249387366083,0,-1,-3000,-3000,55.1733333333333,-1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,"Blue.Jay","Dark.eyed.Junco",0.549230769230769
"598",60,50.8,-6,47.4,4.4,51.3,11.9,2.9,5.6,10.2,14.5,1,0.367976785294594,0,-4,-1600,-1600,45.845,-2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,"Blue.Jay","White.crowned.Sparrow",-0.242793570649467
"599",63.6,51,-2.3,50.2,8.6,57.2,11.7,2.6,5,10.2,16.3,-1,0.1249387366083,-1,0,0,0,48.2233333333333,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,"Blue.Jay","White.throated.Sparrow",0.363846153846154
"600",62.3,61.8,-6.5,48.3,4.1,51.4,14.6,2.3,5.2,10.9,17.9,1,0.045757490560675,1,-2,-2000,-2000,51.5316666666667,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,"Blue.Jay","Vesper.Sparrow",0.266245736966492
"601",68,70.2,-6.7,53.1,5.3,57.2,14,3.5,6,10.3,17.1,1,0.221848749616356,0,-2,-2000,-2000,54.3066666666667,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,"Blue.Jay","Savannah.Sparrow",-0.293846153846154
"602",66.1,54.2,-2.7,55.7,9.7,63.7,13.2,2.2,4.8,10.1,16.5,0,0.1249387366083,0,-1,-1500,-1500,50.24,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,"Blue.Jay","Song.Sparrow",0.127692307692308
"603",71.9,64.4,-1.7,57.9,11,67.7,12.8,3.7,6,10.4,16,0,0.301029995663981,0,-3,0,0,58.4066666666667,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,"Blue.Jay","Swamp.Sparrow",-0.22
"604",48,29.7,3.8,37.5,11.8,47.7,7.7,0.700000000000001,4.6,8.8,14.5,1,0.346787486224656,-1,-2,-980,-980,34.59,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,"Blue.Jay","Eastern.Towhee",0.0507692307692308
"605",-3.8,54,-7.4,22.2,-5.5,21.9,-5.09999999999999,0.700000000000001,4,-1.4,-3.6,0,-0.0511525224473814,1,-1,-1500,-1500,-22.7933333333333,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,"Blue.Jay","Eastern.Meadowlark",-0.338461538461538
"606",55.2,48.1,-10,40.9,-2.6,37.9,11.3,2.5,5.1,5.3,8.8,1,0.221848749616356,0,-2,0,0,42.2733333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,"Blue.Jay","Baltimore.Oriole",-0.0330832858591454
"607",37.2,32.5,-6.6,19.4,-4.9,12,6.7,0.0999999999999996,4.5,3.2,7.2,3,-0.0511525224473814,1,-1,-1500,-1500,19.3066666666667,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,"Blue.Jay","Red.winged.Blackbird",0.184615384615385
"608",47.7,51.6,-15.6,39.5,-11,25,10,0,4.3,7.5,12.3,4,-0.0511525224473814,1,-1,-1895,-1895,32.9566666666667,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,"Blue.Jay","Brown.headed.Cowbird",-0.226923076923077
"609",28.4,31.4,-10.6,25.7,-9.2,15.6,4.5,2.3,5.1,3.3,6.9,3,0.301029995663981,0,-3,-465,-465,13.2566666666667,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,"Blue.Jay","Rusty.Blackbird",0.0284615384615385
"610",-17.2,3.2,-8.5,10.1,-11.4,-2.90000000000001,-0.899999999999999,-1.6,2.8,-3.2,-3.1,-1,0.301029995663981,0,-3,0,0,-32.0433333333333,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,"Blue.Jay","Common.Grackle",0.0838461538461539
"611",77.1,74.8,-8.1,58.6,5.9,61.2,17.4,5.6,7.2,9.6,16.2,4,-0.653212513775344,2,1,-1500,-1500,65.4266666666667,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,"Blue.Jay","Black.and.white.Warbler",-0.0369586311700466
"612",78.8,74.9,-5.6,62.3,9.1,70.1,16.3,4.9,6.3,10.8,18.1,2,-0.352182518111362,1,1,-2350,-2350,66.5666666666667,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,"Blue.Jay","Orange.crowned.Warbler",0.0115875901047268
"613",78.5,72,1.3,64,14.4,75.3,14.5,5.6,7.1,10.7,17.2,0,-0.653212513775344,2,1,-3600,-3600,64.4316666666667,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,"Blue.Jay","Common.Yellowthroat",0.355521380683265
"614",77.7,70.4,-2.7,57.9,10.2,66.3,15.6,5.8,7.3,11.5,17,4,0.2498774732166,-1,-1,-890,-890,65.7566666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,"Blue.Jay","Palm.Warbler",-0.364615384615385
"615",76.2,67.4,-11.2,57.1,2.3,58.2,16.1,5.1,7,10.6,16.5,4,0.1249387366083,0,-1,-2050,-2050,63.4566666666667,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,"Blue.Jay","Pine.Warbler",-0.126153846153846
"616",45.4,19.6,1.9,30.6,8.7,36.5,10.2,-3.4,0.799999999999999,3.9,12.3,1,-0.0511525224473814,-1,1,-1000,-1000,31.0733333333333,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,"Blue.Jay","Northern.Cardinal",-0.0746153846153846
"628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"American.Crow","American.Crow",1
"629",164.2,10,0.200000000000003,10,6.30000000000001,16.8,7.9,1.8,0.0999999999999996,6,6.6,0,-0.1249387366083,0,2,800,800,183.108333333333,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,"American.Crow","Fish.Crow",0.260116089776046
"630",-479.2,-61.6,-3.3,-66.5,-60.3,-126.2,-12.1,-11.3,-8,-16,-27.1,-3,0,0,0,-4200,-4200,-422.4,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,"American.Crow","Common.Raven",-0.176526790570345
"631",417.2,107.3,1.4,124.2,73.4,198.1,38.3,11.7,9.4,26.6,34.8,0,-0.346787486224656,2,2,-1200,-1200,422.908333333333,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"American.Crow","Cedar.Waxwing",-0.300769230769231
"632",427.2,98.5,20.4,121,94.4,215.6,34.5,11.1,9,24.4,36.6,2,-0.346787486224656,2,2,1190,1190,434.133333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"American.Crow","Tufted.Titmouse",0.0430852094909801
"633",438.8,117.5,17,139.2,95.5,234.7,40.2,12.9,10.4,26.6,41,3,-0.346787486224656,2,2,-50,-50,445.516666666667,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"American.Crow","Carolina.Chickadee",-0.03
"634",442.6,124.9,14.5,141.3,94.3,235.5,36.6,14.4,11.2,26.9,39.3,-3,-0.425968732272281,2,3,-1200,-1200,448.958333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"American.Crow","Ruby.crowned.Kinglet",0.0807692307692308
"635",442.6,124.3,12.9,142.8,93.5,236.3,38.8,14.1,11.8,27.8,40.9,-2,-1.30102999566398,3,7,-1700,-1700,449.708333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"American.Crow","Golden.crowned.Kinglet",0.211538461538462
"636",429.8,116.4,25.1,133.6,100.1,234.1,33.6,12.7,10.7,22.1,33,1,-1.1249387366083,4,5,-200,-200,436.133333333333,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"American.Crow","Carolina.Wren",0.266153846153846
"637",439.9,139.5,19.5,148.2,99.2,247.7,36.9,14.3,11.6,24.7,37.4,-2,-1.30102999566398,4,6,-200,-200,446.933333333333,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"American.Crow","Winter.Wren",0.233846153846154
"638",427.8,118.3,5.3,125.3,79.3,204.9,36.5,12.4,9.9,21,30.8,-3,-1,3,6,-1700,-1700,434.213333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"American.Crow","White.breasted.Nuthatch",0.213076923076923
"639",438.6,131.7,13.2,136.3,91.8,228.5,40.2,12.7,10.6,22.8,34.6,-2,-0.698970004336019,3,4,1200,1200,445.857333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"American.Crow","Brown.headed.Nuthatch",0.308461538461538
"640",439,131.5,10.3,137.3,89.6,227.1,40.5,13.4,10.6,22.8,35.9,-2,-0.602059991327962,3,3,-1275,-1275,445.333333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,"American.Crow","Red.breasted.Nuthatch",0.152721680070706
"641",400.3,49.5,15.9,95.7,83.8,181.2,22.8,11.3,9.3,21,27.8,0,-0.698970004336019,3,4,-1200,-1200,407.783333333333,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,"American.Crow","Northern.Mockingbird",-0.126923076923077
"642",380,45.3,22.6,99.5,92.9,191,20.8,10.3,8.5,13.9,19.8,0,-0.823908740944319,2,6,1280,1280,385.766666666667,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,"American.Crow","Brown.Thrasher",-0.0946153846153846
"643",421.3,104.6,3.7,121.8,75.5,197.7,35.3,12.1,9.7,24.1,34.5,3,-0.823908740944319,3,5,-640,-640,426.05,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"American.Crow","Eastern.Bluebird",0.217692307692308
"644",418.7,99.4,9.6,120.9,82.9,204.5,26.1,12.9,10.5,24,31.1,1,-0.346787486224656,2,2,-1700,-1700,427.933333333333,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,"American.Crow","Hermit.Thrush",0.324615384615385
"645",370.3,71.4,7.5,95.9,70,166.5,22.3,9.8,8.3,20.7,26.5,2,-0.455931955649724,3,1,-1700,-1700,376.3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"American.Crow","American.Robin",0.0738461538461539
"646",422.3,109.9,9.2,131.8,86.5,218.6,37.1,9.2,7.6,24.1,36.4,-3,-1.1249387366083,4,5,-2800,-2800,428.493333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"American.Crow","House.Sparrow",0.0407692307692308
"647",425.5,107.6,8.4,128,84.1,212.4,38.4,7.6,6.4,24.1,37.7,-1,-0.221848749616356,1,2,800,800,431.655,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"American.Crow","Purple.Finch",0
"648",427.4,100.9,9,130.4,85.7,216.3,37.6,8.4,7.3,24.8,39.3,-1,-0.455931955649724,3,1,-1700,-1700,434.208333333333,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"American.Crow","House.Finch",0.195384615384615
"649",436,118.8,8.9,135.9,87.8,223.7,41.5,10.3,9.6,25,38.4,-1,-1,4,4,800,800,442.983333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"American.Crow","American.Goldfinch",0.263076923076923
"650",436.1,118.8,1.3,139.2,81.3,221.1,41.1,11.1,9.6,24.2,35.9,3,-0.522878745280338,2,4,-2200,-2200,441.366666666667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"American.Crow","Pine.Siskin",0.000769230769230769
"651",436.6,111.1,12.3,135.2,90.6,225.5,38.7,11.7,9.9,26.2,36.8,-1,-0.602059991327962,3,3,-2000,-2000,442.583333333333,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,"American.Crow","Chipping.Sparrow",-0.00461538461538462
"652",436.3,105.1,19.8,132.7,96.1,229.1,37.1,11.4,9.6,26.6,39.5,0,-0.698970004336019,3,4,800,800,442.116666666667,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,"American.Crow","Field.Sparrow",0.220769230769231
"653",429.3,103.3,14.6,127.6,90.5,218.3,33.9,11.3,9.4,25.4,38.3,2,-0.522878745280338,2,4,-2200,-2200,435.4,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"American.Crow","Dark.eyed.Junco",0.301538461538462
"654",420.8,96.5,13.1,125.3,88.4,214.8,32.2,10.6,9.4,24.8,34.5,0,-0.279840696594043,2,1,-800,-800,426.071666666667,-2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,"American.Crow","White.crowned.Sparrow",-0.0592462780053724
"655",424.4,96.7,16.8,128.1,92.6,220.7,32,10.3,8.8,24.8,36.3,-2,-0.522878745280338,1,5,800,800,428.45,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,"American.Crow","White.throated.Sparrow",0.471538461538462
"656",423.1,107.5,12.6,126.2,88.1,214.9,34.9,10,9,25.5,37.9,0,-0.602059991327962,3,3,-1200,-1200,431.758333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,"American.Crow","Vesper.Sparrow",0.272269396173878
"657",428.8,115.9,12.4,131,89.3,220.7,34.3,11.2,9.8,24.9,37.1,0,-0.425968732272281,2,3,-1200,-1200,434.533333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,"American.Crow","Savannah.Sparrow",0.0569230769230769
"658",426.9,99.9,16.4,133.6,93.7,227.2,33.5,9.9,8.6,24.7,36.5,-1,-0.522878745280338,2,4,-700,-700,430.466666666667,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,"American.Crow","Song.Sparrow",0.233076923076923
"659",432.7,110.1,17.4,135.8,95,231.2,33.1,11.4,9.8,25,36,-1,-0.346787486224656,2,2,800,800,438.633333333333,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,"American.Crow","Swamp.Sparrow",0.302307692307692
"660",408.8,75.4,22.9,115.4,95.8,211.2,28,8.4,8.4,23.4,34.5,0,-0.301029995663981,1,3,-180,-180,414.816666666667,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"American.Crow","Eastern.Towhee",0.130769230769231
"661",357,99.7,11.7,100.1,78.5,185.4,15.2,8.4,7.8,13.2,16.4,-1,-0.698970004336019,3,4,-700,-700,357.433333333333,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,"American.Crow","Eastern.Meadowlark",-0.32
"662",416,93.8,9.1,118.8,81.4,201.4,31.6,10.2,8.9,19.9,28.8,0,-0.425968732272281,2,3,800,800,422.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"American.Crow","Baltimore.Oriole",0.283516066025467
"663",398,78.2,12.5,97.3,79.1,175.5,27,7.8,8.3,17.8,27.2,2,-0.698970004336019,3,4,-700,-700,399.533333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"American.Crow","Red.winged.Blackbird",0.160769230769231
"664",408.5,97.3,3.5,117.4,73,188.5,30.3,7.7,8.1,22.1,32.3,3,-0.698970004336019,3,4,-1095,-1095,413.183333333333,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"American.Crow","Brown.headed.Cowbird",-0.0107692307692308
"665",389.2,77.1,8.5,103.6,74.8,179.1,24.8,10,8.9,17.9,26.9,2,-0.346787486224656,2,2,335,335,393.483333333333,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,"American.Crow","Rusty.Blackbird",0.411538461538462
"666",343.6,48.9,10.6,88,72.6,160.6,19.4,6.1,6.6,11.4,16.9,-2,-0.346787486224656,2,2,800,800,348.183333333333,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,"American.Crow","Common.Grackle",0.0661538461538462
"667",437.9,120.5,11,136.5,89.9,224.7,37.7,13.3,11,24.2,36.2,3,-1.30102999566398,4,6,-700,-700,445.653333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"American.Crow","Black.and.white.Warbler",0.198652642539
"668",439.6,120.6,13.5,140.2,93.1,233.6,36.6,12.6,10.1,25.4,38.1,1,-1,3,6,-1550,-1550,446.793333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"American.Crow","Orange.crowned.Warbler",0.173813851570901
"669",439.3,117.7,20.4,141.9,98.4,238.8,34.8,13.3,10.9,25.3,37.2,-1,-1.30102999566398,4,6,-2800,-2800,444.658333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"American.Crow","Common.Yellowthroat",-0.0908041621658555
"670",438.5,116.1,16.4,135.8,94.2,229.8,35.9,13.5,11.1,26.1,37,3,-0.397940008672038,1,4,-90,-90,445.983333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"American.Crow","Palm.Warbler",0.0384615384615385
"671",437,113.1,7.9,135,86.3,221.7,36.4,12.8,10.8,25.2,36.5,3,-0.522878745280338,2,4,-1250,-1250,443.683333333333,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"American.Crow","Pine.Warbler",0.130769230769231
"672",406.2,65.3,21,108.5,92.7,200,30.5,4.3,4.6,18.5,32.3,0,-0.698970004336019,1,6,-200,-200,411.3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"American.Crow","Northern.Cardinal",-0.0338461538461538
"685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Fish.Crow","Fish.Crow",1
"686",-643.4,-71.6,-3.5,-76.5,-66.6,-143,-20,-13.1,-8.1,-22,-33.7,-3,0.1249387366083,0,-2,-5000,-5000,-605.508333333333,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,"Fish.Crow","Common.Raven",-0.0557092872303475
"687",253,97.3,1.2,114.2,67.1,181.3,30.4,9.9,9.3,20.6,28.2,0,-0.221848749616356,2,0,-2000,-2000,239.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Fish.Crow","Cedar.Waxwing",-0.00462428604046304
